,gene_symbol,UMAP 0,UMAP 1,hdbscan_filled_cluster
87,ABHD4,126.08840942382812,11.716623306274414,196
88,ABHD5,126.49974822998047,10.673876762390137,196
89,ABHD6,127.49539184570312,10.93657398223877,196
90,ABHD8,100.9700927734375,19.36678123474121,402
91,ABI1,83.86466979980469,17.112010955810547,318
92,ABI2,82.63858032226562,18.1038818359375,318
93,ABI3,84.97882843017578,15.90374755859375,365
94,ABI3BP,133.2380828857422,-14.017345428466797,224
95,ABITRAM,118.56228637695312,25.055313110351562,372
96,ABL1,87.15263366699219,15.328740119934082,367
97,ABL2,87.83357238769531,15.179136276245117,367
98,ABLIM1,87.64811706542969,10.635825157165527,370
99,ABLIM2,89.17556762695312,10.929974555969238,371
100,ABLIM3,88.79119110107422,11.174650192260742,371
101,ABO,141.66180419921875,1.4882272481918335,239
102,ABR,94.80326843261719,7.523355484008789,320
103,ABRA,93.47515869140625,32.50029373168945,321
104,ABRACL,119.72370910644531,35.906036376953125,315
105,ABRAXAS1,101.58675384521484,24.191268920898438,443
106,ABRAXAS2,102.66912841796875,22.81907844543457,432
107,ABT1,117.40127563476562,28.990596771240234,348
108,ABTB1,112.34928131103516,13.997917175292969,448
109,ABTB2,99.5815658569336,8.712888717651367,413
110,ACAA1,136.0220947265625,19.612895965576172,387
111,ACAA2,137.20175170898438,20.34103775024414,387
112,ACACA,95.9516830444336,-3.445955753326416,290
113,ACACB,134.8136749267578,15.281926155090332,440
114,ACAD10,129.93817138671875,15.823162078857422,453
115,ACAD11,130.00009155273438,15.331256866455078,453
116,ACAD8,136.7731475830078,19.831300735473633,387
117,ACAD9,137.02828979492188,19.5614013671875,387
118,ACADL,137.01251220703125,19.917707443237305,387
119,ACADM,138.5869140625,21.25881576538086,387
120,ACADS,136.80845642089844,20.12112808227539,387
121,ACADSB,138.0023193359375,20.05023765563965,387
122,ACADVL,137.46160888671875,20.021831512451172,387
123,ACAN,131.56614685058594,-14.69485092163086,236
124,ACAP1,95.04447937011719,9.373590469360352,435
125,ACAP2,95.90435028076172,9.180103302001953,435
126,ACAP3,95.09115600585938,10.21462345123291,435
127,ACAT1,137.18453979492188,20.93014907836914,387
128,ACAT2,135.68038940429688,20.413105010986328,387
129,ACBD3,106.98583984375,32.51001739501953,425
130,ACBD4,96.99260711669922,31.76252555847168,337
131,ACBD5,101.31048583984375,17.754365921020508,381
132,ACBD6,110.48760223388672,31.61811065673828,419
133,ACBD7,117.7420654296875,33.23448944091797,195
134,ACCS,128.62112426757812,13.42547607421875,289
135,ACCSL,132.83377075195312,14.941343307495117,440
136,ACD,97.4739990234375,34.859588623046875,338
137,ACE,132.1186065673828,1.8337068557739258,252
138,ACER1,94.21636962890625,-33.75083923339844,175
139,ACER2,94.61079406738281,-33.61015701293945,175
140,ACER3,94.80477142333984,-33.4565315246582,175
141,ACHE,133.73794555664062,2.9886438846588135,252
142,ACIN1,71.52714538574219,18.28074073791504,120
143,ACKR1,3.1119606494903564,-24.699983596801758,17
144,ACKR2,1.7830561399459839,-23.924226760864258,17
145,ACKR3,3.8378491401672363,-23.79684829711914,17
146,ACKR4,1.4551513195037842,-23.495555877685547,17
147,ACLY,136.55284118652344,18.11612892150879,440
148,ACMSD,134.3162384033203,17.026935577392578,440
149,ACO1,135.83865356445312,17.21839714050293,440
150,ACO2,137.6865692138672,19.295251846313477,387
151,ACOD1,130.6886444091797,17.10279083251953,454
152,ACOT1,129.29037475585938,13.08967399597168,289
153,ACOT11,128.73289489746094,15.711121559143066,453
154,ACOT12,132.99777221679688,16.07358169555664,440
155,ACOT13,129.12088012695312,23.06121826171875,327
156,ACOT2,129.68499755859375,13.07228946685791,289
157,ACOT4,129.4026336669922,13.452598571777344,289
158,ACOT6,130.12380981445312,13.511601448059082,289
159,ACOT7,133.750732421875,20.95146369934082,458
160,ACOT8,122.1498031616211,21.00101661682129,470
161,ACOX1,134.52745056152344,14.921298027038574,440
162,ACOX2,134.3988037109375,16.12516975402832,440
163,ACOX3,135.00721740722656,16.076370239257812,440
164,ACOXL,134.926025390625,16.470626831054688,440
165,ACP1,118.66780090332031,26.606002807617188,373
166,ACP2,132.57894897460938,-0.10653263330459595,252
167,ACP4,134.0971221923828,-0.32455700635910034,252
168,ACP5,134.71170043945312,-1.3875596523284912,252
169,ACP6,129.7874298095703,9.883161544799805,196
170,ACP7,133.85279846191406,-2.111797571182251,252
171,ACR,138.86419677734375,-30.009366989135742,145
172,ACRBP,139.09547424316406,-12.93846607208252,246
173,ACRV1,88.42488098144531,41.657527923583984,302
174,ACSBG1,135.76123046875,15.784789085388184,440
175,ACSBG2,136.4280548095703,15.433454513549805,440
176,ACSF2,136.15139770507812,16.0111026763916,440
177,ACSF3,129.48324584960938,18.003934860229492,457
178,ACSL1,135.91189575195312,14.3176851272583,440
179,ACSL3,136.0850830078125,15.124940872192383,440
180,ACSL5,136.1092987060547,14.803070068359375,440
181,ACSL6,135.52073669433594,14.918706893920898,440
182,ACSM1,138.79049682617188,15.234827041625977,189
183,ACSM2A,138.7703094482422,15.573992729187012,189
184,ACSM2B,138.77084350585938,15.66799545288086,189
185,ACSM3,138.86685180664062,15.218368530273438,189
186,ACSM4,138.63623046875,15.27517318725586,189
187,ACSM5,138.21641540527344,15.649762153625488,189
188,ACSM6,139.0194854736328,15.009760856628418,189
189,ACSS1,135.51373291015625,15.170331001281738,440
190,ACSS2,136.07357788085938,15.482039451599121,440
191,ACSS3,136.4567108154297,15.98515510559082,440
192,ACTA1,152.66424560546875,27.406585693359375,93
193,ACTA2,152.6544647216797,27.371858596801758,93
194,ACTB,152.38893127441406,27.29098892211914,93
195,ACTBL2,152.2176971435547,26.979507446289062,93
196,ACTC1,152.71762084960938,27.381879806518555,93
197,ACTG1,151.75424194335938,27.087772369384766,93
198,ACTG2,152.65438842773438,27.371639251708984,93
199,ACTL10,148.38455200195312,25.038854598999023,103
200,ACTL6A,120.47916412353516,14.449992179870605,455
201,ACTL6B,121.01615905761719,13.948135375976562,455
202,ACTL7A,149.10169982910156,25.35251808166504,93
203,ACTL7B,149.37872314453125,25.480884552001953,93
204,ACTL8,149.3193817138672,25.45794677734375,93
205,ACTL9,149.32444763183594,25.444639205932617,93
206,ACTN1,91.51902770996094,-7.778470039367676,110
207,ACTN2,91.9350814819336,-7.539516448974609,110
208,ACTN3,91.60372924804688,-7.861377716064453,110
209,ACTN4,91.73587799072266,-7.618640899658203,110
210,ACTR10,120.82151794433594,14.322562217712402,455
211,ACTR1A,121.40033721923828,14.314236640930176,455
212,ACTR1B,120.93621063232422,14.981611251831055,455
213,ACTR2,121.45821380615234,14.194040298461914,455
214,ACTR3,120.48471069335938,14.772077560424805,455
215,ACTR3B,122.20121765136719,14.810161590576172,455
216,ACTR3C,122.72159576416016,15.289978981018066,455
217,ACTR5,117.54019165039062,16.50689697265625,445
218,ACTR6,121.00843811035156,14.372454643249512,455
219,ACTR8,118.8034896850586,15.516990661621094,383
220,ACTRT2,149.29798889160156,25.391223907470703,93
221,ACTRT3,149.11407470703125,25.4471492767334,93
222,ACVR1,135.47361755371094,69.10956573486328,42
223,ACVR1B,135.59210205078125,69.0352554321289,42
224,ACVR1C,135.985595703125,68.49341583251953,42
225,ACVR2A,135.53567504882812,69.0504150390625,42
226,ACVR2B,136.1012725830078,68.44518280029297,42
227,ACVRL1,135.67848205566406,68.85012817382812,42
228,ACY1,130.96629333496094,17.070892333984375,454
229,ACY3,128.06668090820312,17.730587005615234,451
230,ACYP1,123.03893280029297,27.81911849975586,192
231,ACYP2,124.9405517578125,26.49654769897461,325
232,ADA,132.7981719970703,19.250558853149414,458
233,ADA2,133.15939331054688,-0.1435311883687973,252
234,ADAD1,109.9315185546875,18.980884552001953,375
235,ADAD2,95.79840850830078,21.508594512939453,393
236,ADAL,123.49342346191406,20.680606842041016,470
237,ADAM10,129.6531219482422,-13.687176704406738,223
238,ADAM11,130.27865600585938,-17.25086212158203,236
239,ADAM12,131.39492797851562,-17.978878021240234,236
240,ADAM15,131.11538696289062,-17.942277908325195,236
241,ADAM17,130.28152465820312,-14.119447708129883,223
242,ADAM18,130.175048828125,-18.031620025634766,236
243,ADAM19,130.80531311035156,-17.81948471069336,236
244,ADAM2,130.17550659179688,-18.175243377685547,236
245,ADAM20,130.13827514648438,-18.173967361450195,236
246,ADAM21,130.17999267578125,-18.26580238342285,236
247,ADAM22,128.98110961914062,-16.147430419921875,236
248,ADAM23,129.718994140625,-16.28009796142578,236
249,ADAM28,130.5333251953125,-17.45572853088379,236
250,ADAM29,130.100341796875,-18.62635040283203,236
251,ADAM30,130.36224365234375,-18.3363037109375,236
252,ADAM32,129.865478515625,-17.65537452697754,236
253,ADAM33,130.8949432373047,-17.53578758239746,236
254,ADAM7,129.91534423828125,-17.620891571044922,236
255,ADAM8,130.50140380859375,-17.658700942993164,236
256,ADAM9,130.63861083984375,-17.410600662231445,236
257,ADAMDEC1,131.19259643554688,-15.945150375366211,236
258,ADAMTS1,132.21807861328125,-17.44390296936035,236
259,ADAMTS10,131.04429626464844,-18.10788917541504,236
260,ADAMTS12,131.00965881347656,-18.85350227355957,236
261,ADAMTS13,130.93923950195312,-17.998138427734375,236
262,ADAMTS14,130.8248291015625,-18.676651000976562,236
263,ADAMTS15,131.57229614257812,-17.62965965270996,236
264,ADAMTS16,131.326904296875,-18.48694610595703,236
265,ADAMTS17,131.6627960205078,-18.176494598388672,236
266,ADAMTS18,131.33847045898438,-18.540895462036133,236
267,ADAMTS19,131.9242706298828,-18.453916549682617,236
268,ADAMTS2,131.22103881835938,-18.09014129638672,236
269,ADAMTS20,131.262451171875,-19.612478256225586,236
270,ADAMTS3,131.6250762939453,-17.852767944335938,236
271,ADAMTS4,133.5023193359375,-15.430837631225586,236
272,ADAMTS5,132.36146545410156,-17.205907821655273,236
273,ADAMTS6,131.57742309570312,-18.849409103393555,236
274,ADAMTS7,130.7301483154297,-18.95868682861328,236
275,ADAMTS8,131.9090576171875,-17.765201568603516,236
276,ADAMTS9,131.05377197265625,-19.352210998535156,236
277,ADAMTSL1,131.3677978515625,-19.588661193847656,236
278,ADAMTSL2,132.08822631835938,-18.365997314453125,236
279,ADAMTSL3,131.20236206054688,-19.211868286132812,236
280,ADAMTSL4,132.7456817626953,-18.155105590820312,236
281,ADAMTSL5,135.31712341308594,-14.84316349029541,224
282,ADAP1,101.70036315917969,12.812780380249023,408
283,ADAP2,99.45600891113281,12.943948745727539,427
284,ADAR,98.10939025878906,19.52012825012207,404
285,ADARB1,100.1133041381836,19.824918746948242,402
286,ADARB2,103.55071258544922,19.673555374145508,364
287,ADAT1,114.21243286132812,21.11724853515625,362
288,ADAT2,121.38813781738281,22.26820182800293,465
289,ADAT3,120.96131896972656,19.407203674316406,416
290,ADCK1,124.18415069580078,16.574893951416016,420
291,ADCK2,123.42613220214844,17.275955200195312,420
292,ADCK5,124.61247253417969,16.482717514038086,314
293,ADCY10,98.46929931640625,2.58276104927063,285
294,ADCY2,109.88903045654297,-24.274158477783203,135
295,ADCY3,110.5509262084961,-24.309879302978516,135
296,ADCY4,110.47149658203125,-24.164125442504883,135
297,ADCY5,109.89988708496094,-24.10515022277832,135
298,ADCY6,110.10742950439453,-23.78126335144043,135
299,ADCY7,110.25340270996094,-24.121379852294922,135
300,ADCY8,109.95712280273438,-24.09479331970215,135
301,ADCY9,109.64468383789062,-24.4371395111084,135
302,ADCYAP1,154.7888641357422,-19.938325881958008,133
303,ADCYAP1R1,110.695068359375,-31.953155517578125,126
304,ADD1,93.78121948242188,10.096726417541504,392
305,ADD2,95.562744140625,9.79393482208252,435
306,ADD3,95.0821533203125,10.184589385986328,435
307,ADGB,80.83291625976562,8.628643035888672,227
308,ADGRA1,102.84053039550781,-19.693506240844727,148
309,ADGRA2,120.08274841308594,-22.38673210144043,216
310,ADGRA3,120.58352661132812,-22.562467575073242,216
311,ADGRB1,114.50361633300781,-23.884037017822266,122
312,ADGRB2,114.63764953613281,-24.697315216064453,122
313,ADGRB3,115.46856689453125,-23.121131896972656,122
314,ADGRD1,111.20906066894531,-30.88777732849121,128
315,ADGRD2,111.74762725830078,-29.725322723388672,128
316,ADGRE1,111.89686584472656,-30.717845916748047,128
317,ADGRE2,111.74519348144531,-30.548213958740234,128
318,ADGRE3,111.79994201660156,-30.571331024169922,128
319,ADGRE5,112.05947875976562,-30.487974166870117,128
320,ADGRF1,111.66217803955078,-30.989540100097656,128
321,ADGRF3,112.38700103759766,-29.43401527404785,128
322,ADGRF4,111.81027221679688,-30.38271713256836,128
323,ADGRF5,112.17913818359375,-30.931324005126953,128
324,ADGRG1,111.39479064941406,-30.487939834594727,128
325,ADGRG3,110.71682739257812,-30.000078201293945,128
326,ADGRG5,111.60128784179688,-29.910200119018555,128
327,ADGRG6,111.72415161132812,-30.66734504699707,128
328,ADGRG7,112.21114349365234,-31.150074005126953,128
329,ADGRL1,114.52536010742188,-24.043296813964844,122
330,ADGRL2,114.84027862548828,-23.991605758666992,122
331,ADGRL4,111.90945434570312,-30.910463333129883,128
332,ADH1A,139.79922485351562,16.668684005737305,189
333,ADH1B,139.78494262695312,16.79359245300293,189
334,ADH1C,140.03602600097656,16.672019958496094,189
335,ADH4,139.90060424804688,16.78908920288086,189
336,ADH5,140.29092407226562,16.66908073425293,189
337,ADH6,139.04000854492188,16.689294815063477,189
338,ADH7,140.2014617919922,16.884138107299805,189
339,ADHFE1,136.5596466064453,19.162805557250977,387
340,ADI1,126.046630859375,21.305370330810547,468
341,ADIG,99.52650451660156,48.41220474243164,263
342,ADIPOQ,157.4325714111328,-10.412572860717773,100
343,ADIPOR1,95.73931884765625,-33.36217498779297,174
344,ADIPOR2,95.31817626953125,-33.3268928527832,174
345,ADIRF,103.3540267944336,42.183570861816406,199
346,ADK,127.43736267089844,17.81529998779297,451
347,ADM,150.04225158691406,-17.598773956298828,133
348,ADM2,152.9261932373047,-18.72051429748535,133
349,ADM5,145.3138427734375,-18.682727813720703,206
350,ADNP,64.85590362548828,27.38197135925293,176
351,ADNP2,65.2363510131836,27.330551147460938,176
352,ADO,118.19903564453125,24.53545570373535,372
353,ADORA1,5.77755069732666,-23.515640258789062,17
354,ADORA2A,5.900515556335449,-24.322799682617188,17
355,ADORA2B,5.484499931335449,-23.621482849121094,17
356,ADORA3,5.65981388092041,-23.350217819213867,17
357,ADPGK,127.82894897460938,9.928784370422363,196
358,ADPRH,120.8707504272461,12.620590209960938,296
359,ADPRHL1,87.0120849609375,18.38895034790039,366
360,ADPRM,122.4027099609375,19.79189109802246,416
361,ADRA1A,7.093956470489502,-23.63060188293457,17
362,ADRA1B,6.830626487731934,-22.735097885131836,17
363,ADRA1D,6.75457239151001,-23.191211700439453,17
364,ADRA2A,7.375829219818115,-22.38351058959961,17
365,ADRA2B,7.176571846008301,-22.232839584350586,17
366,ADRA2C,7.350155830383301,-23.575550079345703,17
367,ADRB1,6.1827521324157715,-24.390003204345703,17
368,ADRB2,5.496753692626953,-23.178752899169922,17
369,ADRB3,6.43032169342041,-24.90156364440918,17
370,ADRM1,103.458740234375,27.333847045898438,429
371,ADSL,135.12779235839844,19.201936721801758,387
372,ADTRP,94.56045532226562,-33.93494415283203,175
373,AEBP1,135.54345703125,-9.825752258300781,241
374,AEBP2,96.231689453125,23.80642318725586,360
375,AEN,114.44508361816406,23.177568435668945,362
376,AFAP1,91.6834945678711,12.509681701660156,376
377,AFAP1L1,93.40149688720703,13.220163345336914,396
378,AFAP1L2,93.32893371582031,12.585577011108398,396
379,AFDN,88.34957885742188,8.375530242919922,370
380,AFF1,81.94754028320312,21.9119815826416,281
381,AFF3,81.09276580810547,21.232938766479492,281
382,AFF4,80.6117172241211,21.892301559448242,281
383,AFG1L,127.30233001708984,23.524417877197266,327
384,AFG3L2,118.5945816040039,13.720142364501953,319
385,AFM,137.1301727294922,-10.36124038696289,241
386,AFMID,128.28778076171875,17.919361114501953,451
387,AFP,136.99990844726562,-10.765304565429688,241
388,AFTPH,86.77983093261719,20.701780319213867,418
389,AGA,133.862548828125,1.187516689300537,252
390,AGAP1,89.83323669433594,9.512516975402832,371
391,AGAP2,93.78399658203125,18.019453048706055,333
392,AGAP3,89.50634002685547,10.351094245910645,371
393,AGAP4,98.44310760498047,12.593652725219727,431
394,AGAP5,98.63089752197266,12.738374710083008,431
395,AGAP6,98.35810852050781,12.579072952270508,431
396,AGAP9,99.67208099365234,13.332151412963867,427
397,AGBL2,97.36018371582031,16.837047576904297,407
398,AGBL3,94.83042907714844,16.868396759033203,333
399,AGBL4,103.26126861572266,10.00361442565918,326
400,AGBL5,98.47611999511719,17.012348175048828,407
401,AGER,99.66476440429688,67.54248809814453,255
402,AGFG1,79.72734069824219,24.147327423095703,281
403,AGFG2,80.13449096679688,24.081775665283203,281
404,AGGF1,103.08097839355469,25.92665672302246,433
405,AGK,124.38752746582031,15.302854537963867,314
406,AGL,102.87483978271484,1.211677074432373,308
407,AGMAT,132.08689880371094,19.066343307495117,458
408,AGMO,98.23464965820312,-31.65410041809082,171
409,AGO4,106.03466796875,9.902275085449219,297
410,AGPAT1,129.4746551513672,9.84212589263916,196
411,AGPAT2,130.65199279785156,9.906906127929688,196
412,AGPAT3,127.72935485839844,9.752176284790039,196
413,AGPAT4,127.82626342773438,9.3596830368042,196
414,AGPAT5,126.47860717773438,10.152435302734375,196
415,AGPS,127.49443817138672,14.268084526062012,314
416,AGR2,128.74240112304688,-0.9103098511695862,234
417,AGR3,129.11593627929688,-1.0208152532577515,234
418,AGRN,126.38691711425781,-22.184650421142578,202
419,AGRP,153.47927856445312,-19.39426612854004,133
420,AGT,140.71908569335938,-63.725440979003906,71
421,AGTPBP1,99.98239135742188,10.229604721069336,326
422,AGTR1,1.4246315956115723,-23.248920440673828,17
423,AGTRAP,87.88067626953125,-29.01821517944336,124
424,AGXT,135.20281982421875,15.717629432678223,440
425,AGXT2,135.43911743164062,16.493030548095703,440
426,AHCTF1,94.25393676757812,0.23846955597400665,265
427,AHCY,137.15682983398438,21.85572052001953,387
428,AHCYL1,136.15040588378906,19.551345825195312,387
429,AHCYL2,133.7538299560547,18.286678314208984,440
430,AHDC1,79.1755142211914,23.322097778320312,281
431,AHI1,92.2054214477539,14.16102409362793,394
432,AHR,80.570068359375,26.643051147460938,281
433,AHRR,89.21542358398438,24.061506271362305,412
434,AHSA1,114.81502532958984,27.615869522094727,388
435,AHSG,138.41958618164062,-11.750191688537598,246
436,AHSP,101.54661560058594,38.03892517089844,295
437,AICDA,155.4645538330078,17.841815948486328,65
438,AIDA,111.55606079101562,23.608362197875977,359
439,AIF1,54.264060974121094,-3.522692918777466,97
440,AIF1L,53.97215270996094,-3.3114852905273438,97
441,AIFM2,130.2368927001953,16.149837493896484,453
442,AIFM3,132.27511596679688,17.401901245117188,440
443,AIG1,94.40609741210938,-33.41092300415039,175
444,AIM2,110.64909362792969,11.065956115722656,386
445,AIMP1,110.94490051269531,31.774778366088867,391
446,AIMP2,118.4393310546875,23.840164184570312,372
447,AIP,108.97662353515625,14.55392837524414,357
448,AIPL1,107.70721435546875,7.877144813537598,299
449,AIRE,95.38798522949219,27.62244987487793,354
450,AJAP1,97.89625549316406,46.559181213378906,245
451,AJM1,87.84676361083984,28.23681640625,350
452,AJUBA,95.2158203125,26.125133514404297,354
453,AK1,122.83279418945312,21.487754821777344,470
454,AK2,126.01727294921875,23.058340072631836,468
455,AK3,125.82157135009766,22.591270446777344,468
456,AK4,125.85334014892578,22.347827911376953,468
457,AK5,111.54927062988281,16.86414909362793,405
458,AK6,122.7091064453125,21.584436416625977,470
459,AK7,83.42879486083984,9.857840538024902,226
460,AK8,106.92315673828125,15.500389099121094,324
461,AK9,82.43880462646484,8.331498146057129,227
462,AKAIN1,96.83289337158203,37.834896087646484,340
463,AKAP1,89.41433715820312,19.64128875732422,414
464,AKAP10,100.9846420288086,12.11514663696289,326
465,AKAP11,83.02397155761719,19.2835636138916,318
466,AKAP12,93.53451538085938,37.55347442626953,342
467,AKAP3,85.87088775634766,27.162084579467773,349
468,AKAP5,93.52244567871094,37.85976791381836,342
469,AKAP7,105.45860290527344,26.101470947265625,390
470,AKAP8,77.9998550415039,21.228351593017578,281
471,AKAP8L,78.7105712890625,21.05492401123047,281
472,AKIP1,98.97235107421875,42.04649353027344,298
473,AKIRIN1,103.72817993164062,30.67528533935547,382
474,AKIRIN2,101.1600112915039,28.743112564086914,429
475,AKNA,84.77630615234375,25.887603759765625,349
476,AKNAD1,85.734130859375,20.71509552001953,418
477,AKR1A1,141.03797912597656,14.131246566772461,129
478,AKR1B1,141.607421875,13.794442176818848,129
479,AKR1B10,141.89663696289062,13.819690704345703,129
480,AKR1B15,141.7906494140625,13.786598205566406,129
481,AKR1C1,140.96121215820312,14.055546760559082,129
482,AKR1C2,141.4916534423828,13.362798690795898,129
483,AKR1C3,141.8953399658203,13.902749061584473,129
484,AKR1C4,142.29727172851562,14.037903785705566,129
485,AKR1D1,140.54295349121094,13.04042911529541,129
486,AKR1E2,141.50326538085938,13.667552947998047,129
487,AKR7A2,130.97537231445312,17.986995697021484,457
488,AKR7A3,132.0780487060547,16.57999038696289,454
489,AKR7L,130.83856201171875,15.430917739868164,453
490,AKT1,130.1703643798828,75.2000503540039,68
491,AKT1S1,97.8377456665039,34.77613067626953,338
492,AKT2,129.02952575683594,75.6402587890625,68
493,AKT3,129.5762176513672,75.80367279052734,68
494,AKTIP,112.84465789794922,-5.689082145690918,83
495,ALAD,130.2395782470703,18.387754440307617,457
496,ALAS1,135.15484619140625,17.486595153808594,440
497,ALB,136.9471435546875,-10.428659439086914,241
498,ALCAM,121.525146484375,-17.010601043701172,220
499,ALDH16A1,116.43661499023438,7.111636161804199,214
500,ALDH18A1,131.7126007080078,18.74567222595215,458
501,ALDH1A1,137.9329833984375,18.335460662841797,387
502,ALDH1A2,137.0080108642578,18.525217056274414,387
503,ALDH1A3,137.8867645263672,18.927509307861328,387
504,ALDH1B1,137.94326782226562,19.351022720336914,387
505,ALDH1L1,136.32733154296875,17.729944229125977,440
506,ALDH1L2,136.7301025390625,16.753887176513672,440
507,ALDH2,137.81878662109375,19.059383392333984,387
508,ALDH3A1,136.72122192382812,16.927112579345703,440
509,ALDH3A2,136.0934295654297,16.958463668823242,440
510,ALDH3B1,134.21133422851562,16.472684860229492,440
511,ALDH3B2,134.5321044921875,16.361434936523438,440
512,ALDH4A1,137.71397399902344,18.603429794311523,387
513,ALDH5A1,137.54669189453125,19.098400115966797,387
514,ALDH6A1,137.21234130859375,18.40400505065918,387
515,ALDH7A1,137.25619506835938,18.67572593688965,387
516,ALDH8A1,137.04733276367188,18.5414981842041,387
517,ALDH9A1,137.07034301757812,18.787521362304688,387
518,ALDOA,137.5242156982422,22.747974395751953,387
519,ALDOB,136.35317993164062,16.97698211669922,440
520,ALDOC,137.9352264404297,22.22759246826172,387
521,ALG1,126.00064086914062,13.779949188232422,314
522,ALG10,98.8729019165039,-30.43489646911621,171
523,ALG10B,98.095703125,-30.812986373901367,171
524,ALG11,124.60981750488281,13.74795913696289,314
525,ALG12,98.69438171386719,-29.662778854370117,171
526,ALG14,126.14749145507812,13.887748718261719,314
